customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
6431,2,0,,0,,,2024,29,0,0,"Ravensville",29,"F",0,1,0,69,28252.000000,"S",2,28,"36",0,3,0,0,5,24,0.000000,2
6435,2,0,,0,,,2025,34,6,14,"Ravensville",34,"M",0,0,0,58,28418.000000,"S",2,19,"24",2,1,5,2,7,34,11.513000,2
6435,3,0,,0,,,2026,34,6,14,"Ravensville",34,"M",0,0,0,58,28418.000000,"S",2,19,"24",2,1,5,2,7,34,11.513000,2
6436,2,0,,0,,,2027,48,17,0,"Catburg",48,"F",0,0,0,58,28418.000000,"U",2,18,"24",2,1,0,0,7,34,0.000000,3
6443,2,0,,0,,,2028,38,8,0,"Princeton",38,"M",0,0,0,51,28384.000000,"M",5,30,"36",3,1,0,0,16,32,0.000000,3
6447,2,0,,0,,,2029,57,28,0,"Foxton",57,"M",0,0,0,47,28371.000000,"M",6,-3,"0",3,1,0,0,16,35,0.000000,3
6447,3,0,,0,,,2030,57,28,0,"Foxton",57,"M",0,0,0,47,28371.000000,"M",6,-3,"0",3,1,0,0,16,35,0.000000,3
6449,2,1,2006-07-20 00:00:00,1,,421,1990,40,9,120,"Kingsville",40,"M",0,0,0,55,28392.000000,"S",4,28,"36",2,0,5,3,4,39,10.219900,1
6455,2,0,,0,,,2031,37,9,0,"Foxton",37,"F",0,0,0,68,28384.000000,"M",6,37,"48",0,0,0,0,9,22,0.000000,2
6459,2,0,,0,,,2032,65,36,0,"Catburg",65,"F",0,0,0,65,28372.000000,"U",4,-6,"0",0,3,0,0,6,28,0.000000,3
6459,3,0,,0,,,2033,65,36,0,"Catburg",65,"F",0,0,0,65,28372.000000,"U",4,-6,"0",0,3,0,0,6,28,0.000000,3
6464,2,0,,0,,,2034,30,0,0,"Foxton",30,"F",0,0,0,23,28374.000000,"S",4,38,"48",8,0,0,0,17,59,0.000000,1
6464,3,0,,0,,,2035,30,0,0,"Foxton",30,"F",0,0,0,23,28374.000000,"S",4,38,"48",8,0,0,0,17,59,0.000000,1
6466,2,0,,0,,,2036,28,1,494,"Princeton",28,"F",0,0,0,44,28498.000000,"S",3,22,"24",4,0,3,3,9,46,9.723670,2
6466,4,0,,0,,,2037,28,1,494,"Princeton",28,"F",0,0,0,44,28498.000000,"S",3,22,"24",4,0,3,3,9,46,9.723670,2
6470,2,0,,0,,,2038,33,4,608,"Kingsville",33,"F",0,0,0,48,28540.000000,"S",7,10,"12",3,2,5,5,10,40,12.041300,3
6471,1,0,,0,,,2039,38,8,234,"Ravensville",38,"M",0,0,0,59,28452.000000,"M",6,29,"36",1,0,5,3,8,31,11.373700,2
6474,2,0,,0,,,2040,44,16,0,"Ravensville",44,"F",0,0,0,42,28473.000000,"M",3,11,"24",4,3,0,0,10,46,0.000000,3
6474,3,0,,0,,,2041,44,16,0,"Ravensville",44,"F",0,0,0,42,28473.000000,"M",3,11,"24",4,3,0,0,10,46,0.000000,3
6476,3,0,,0,,,2042,42,15,349,"Foxton",42,"M",0,0,0,50,28503.000000,"M",5,18,"24",3,4,5,3,18,30,11.922900,2
6476,1,1,2006-04-17 00:00:00,1,2006-04-17 00:00:00,,99,42,15,349,"Foxton",42,"M",0,0,0,50,28503.000000,"M",5,18,"24",3,4,5,3,18,30,11.922900,2
6479,2,0,,0,,,2043,30,1,130,"Foxton",30,"M",0,0,0,69,28470.000000,"S",3,11,"24",0,0,3,2,12,18,8.513990,2
6480,2,0,,0,,,2044,32,5,0,"Princeton",32,"M",0,0,0,58,28476.000000,"M",5,5,"12",2,1,0,0,12,28,0.000000,3
6480,3,0,,0,,,2045,32,5,0,"Princeton",32,"M",0,0,0,58,28476.000000,"M",5,5,"12",2,1,0,0,12,28,0.000000,3
6490,1,0,,0,,,2046,42,11,113,"Catburg",42,"F",0,0,0,45,28472.000000,"S",5,12,"24",4,0,5,3,13,41,11.865600,2
6490,3,0,,0,,,2047,42,11,113,"Catburg",42,"F",0,0,0,45,28472.000000,"S",5,12,"24",4,0,5,3,13,41,11.865600,2
6494,3,0,,0,,,2048,40,13,0,"Kingsville",40,"M",0,0,0,69,28531.000000,"M",4,16,"24",0,4,0,0,12,18,0.000000,2
6494,2,0,,0,,,2049,40,13,0,"Kingsville",40,"M",0,0,0,69,28531.000000,"M",4,16,"24",0,4,0,0,12,18,0.000000,2
6495,2,0,,0,,,2050,20,0,189,"Foxton",20,"M",0,0,0,58,28470.000000,"S",5,18,"24",2,2,2,1,8,33,12.122300,2
6500,1,0,,0,,,2051,32,2,226,"Foxton",32,"F",0,0,0,44,28543.000000,"U",4,40,"48",4,3,2,1,18,37,7.552330,3
6508,2,0,,0,,,2052,73,42,131,"Queensbury",73,"F",0,0,0,52,28514.000000,"M",3,39,"48",3,6,6,3,6,41,11.985600,1
6510,2,0,,0,,,2053,36,3,0,"Catburg",36,"F",0,0,0,58,28472.000000,"U",7,5,"12",2,0,0,0,9,32,0.000000,1
6510,3,0,,0,,,2054,36,3,0,"Catburg",36,"F",0,0,0,58,28472.000000,"U",7,5,"12",2,0,0,0,9,32,0.000000,1
6515,2,0,,0,,,2055,37,5,0,"Foxton",37,"M",0,0,0,53,28544.000000,"M",6,41,"48",2,1,0,0,12,34,0.000000,1
6521,2,0,,0,,,2056,49,19,0,"Kingsville",49,"M",0,0,0,57,28482.000000,"M",5,0,"12",2,2,5,0,16,26,0.000000,3
6521,3,0,,0,,,2057,49,19,0,"Kingsville",49,"M",0,0,0,57,28482.000000,"M",5,0,"12",2,2,5,0,16,26,0.000000,3
6526,2,0,,0,,,2058,29,0,0,"Princeton",29,"M",0,0,0,52,28529.000000,"S",7,18,"24",3,1,0,0,5,41,0.000000,2
6528,3,0,,0,,,2059,70,43,156,"Catburg",70,"M",0,0,0,59,28504.000000,"U",6,16,"24",1,0,6,3,9,31,11.806600,1
6528,2,0,,0,,,2060,70,43,156,"Catburg",70,"M",0,0,0,59,28504.000000,"U",6,16,"24",1,0,6,3,9,31,11.806600,1
6532,2,0,,0,,,2061,47,16,160,"Ravensville",47,"F",0,0,0,54,28522.000000,"M",6,19,"24",2,1,3,2,7,38,11.191300,3
6534,2,0,,0,,,2062,53,23,63,"Foxton",53,"M",0,0,0,67,28504.000000,"M",4,31,"36",0,1,3,2,10,21,10.996300,2
6534,3,0,,0,,,2063,53,23,63,"Foxton",53,"M",0,0,0,67,28504.000000,"M",4,31,"36",0,1,3,2,10,21,10.996300,2
6535,2,0,,0,,,2064,45,16,0,"Kingsville",45,"M",0,0,0,52,28537.000000,"U",5,-2,"0",3,2,4,0,9,38,0.000000,3
6539,3,0,,0,,,2065,56,28,0,"Foxton",56,"F",0,0,0,59,28511.000000,"M",1,7,"12",1,0,0,0,15,25,0.000000,1
6539,2,0,,0,,,2066,56,28,0,"Foxton",56,"F",0,0,0,59,28511.000000,"M",1,7,"12",1,0,0,0,15,25,0.000000,1
6541,4,0,,0,,,2067,53,27,199,"Catburg",53,"F",0,0,0,56,28504.000000,"U",5,12,"24",2,0,3,1,7,35,10.265700,3
6546,2,0,,0,,,2068,40,10,0,"Catburg",40,"F",0,0,0,42,28503.000000,"S",3,21,"24",4,2,0,0,11,45,0.000000,1
6550,2,0,,0,,,2069,39,12,314,"Ravensville",39,"M",0,0,0,54,28541.000000,"M",3,41,"48",2,1,6,3,8,36,13.877000,3
6550,4,0,,0,,,2070,39,12,314,"Ravensville",39,"M",0,0,0,54,28541.000000,"M",3,41,"48",2,1,6,3,8,36,13.877000,3
6551,2,0,,0,,,2071,43,15,0,"Kingsville",43,"M",0,0,0,54,28541.000000,"S",3,17,"24",2,1,0,0,8,36,0.000000,2
6555,1,1,2006-04-22 00:00:00,1,2006-04-22 00:00:00,,138,34,0,159,"Kingsville",34,"M",0,0,0,54,28549.000000,"S",6,18,"24",2,0,2,1,8,36,9.592330,2
6557,1,0,,0,,,2072,33,6,791,"Princeton",33,"F",0,0,0,66,28451.000000,"U",5,12,"24",0,1,6,4,4,28,11.192100,2
6557,3,0,,0,,,2073,33,6,791,"Princeton",33,"F",0,0,0,66,28451.000000,"U",5,12,"24",0,1,6,4,4,28,11.192100,2
6558,2,0,,0,,,2074,41,13,188,"Princeton",41,"M",0,0,0,57,28516.000000,"M",7,10,"12",2,3,3,2,9,32,8.821330,2
6562,2,0,,0,,,2075,35,8,125,"Catburg",35,"M",0,1,0,61,28614.000000,"M",5,23,"36",1,3,3,1,4,34,11.385700,3
6565,2,0,,0,,,2076,66,40,34,"Queensbury",66,"F",0,0,0,53,28620.000000,"U",1,37,"48",3,0,4,2,10,36,11.898600,1
6565,3,0,,0,,,2077,66,40,34,"Queensbury",66,"F",0,0,0,53,28620.000000,"U",1,37,"48",3,0,4,2,10,36,11.898600,1
6566,2,0,,0,,,2078,36,5,367,"Queensbury",36,"F",0,0,0,48,28560.000000,"U",2,9,"12",3,0,5,1,15,36,7.515670,3
6568,1,0,,0,,,2079,43,10,391,"Princeton",43,"F",0,0,0,57,28583.000000,"S",6,40,"48",2,2,2,1,8,33,8.049000,1
6580,4,0,,0,,,2080,35,6,99,"Ravensville",35,"F",0,0,0,71,28647.000000,"U",3,12,"24",0,1,3,2,9,18,12.532300,1
6581,3,0,,0,,,2081,40,11,229,"Queensbury",40,"M",0,0,0,52,28572.000000,"M",4,16,"24",3,1,4,1,7,40,7.595670,2
6581,2,0,,0,,,2082,40,11,229,"Queensbury",40,"M",0,0,0,52,28572.000000,"M",4,16,"24",3,1,4,1,7,40,7.595670,2
6585,2,0,,0,,,2083,44,12,333,"Princeton",44,"M",0,0,0,57,28586.000000,"S",5,13,"24",2,4,5,4,11,30,10.466300,2
6586,2,0,,0,,,2084,51,18,0,"Queensbury",51,"M",0,0,0,50,28638.000000,"S",7,24,"36",3,1,0,0,18,31,0.000000,3
6586,3,0,,0,,,2085,51,18,0,"Queensbury",51,"M",0,0,0,50,28638.000000,"S",7,24,"36",3,1,0,0,18,31,0.000000,3
6597,2,0,,0,,,2086,59,31,600,"Kingsville",59,"M",0,0,0,45,28644.000000,"U",6,27,"36",4,2,1,1,22,32,7.783330,3
6606,2,0,,0,,,2087,44,10,0,"Foxton",44,"F",0,0,0,60,28630.000000,"M",7,16,"24",1,4,0,0,9,29,0.000000,2
6608,1,0,,0,,,2088,28,0,403,"Queensbury",28,"F",0,0,0,51,28631.000000,"S",2,21,"24",3,0,4,4,19,29,11.287000,1
6608,3,0,,0,,,2089,28,0,403,"Queensbury",28,"F",0,0,0,51,28631.000000,"S",2,21,"24",3,0,4,4,19,29,11.287000,1
6610,2,0,,0,,,2090,36,7,0,"Kingsville",36,"M",0,0,0,53,28636.000000,"S",5,23,"24",3,1,0,0,15,30,0.000000,2
6611,1,0,,0,,,2091,29,0,179,"Ravensville",29,"M",0,0,0,50,28614.000000,"S",5,29,"36",3,1,3,2,12,37,11.279000,2
6611,3,0,,0,,,2092,29,0,179,"Ravensville",29,"M",0,0,0,50,28614.000000,"S",5,29,"36",3,1,3,2,12,37,11.279000,2
6617,2,1,2006-07-27 00:00:00,1,,421,2550,38,7,1086,"Princeton",38,"F",0,0,0,55,28736.000000,"U",6,27,"36",2,1,1,4,10,34,12.420300,1
6617,3,0,,0,,,2093,38,7,1086,"Princeton",38,"F",0,0,0,55,28736.000000,"U",6,27,"36",2,1,1,4,10,34,12.420300,1
6620,2,0,,0,,,2094,48,20,0,"Princeton",48,"M",0,0,0,55,28736.000000,"S",5,26,"36",2,1,0,0,10,34,0.000000,2
6627,3,0,,0,,,2095,37,8,461,"Catburg",37,"F",0,0,0,39,28740.000000,"S",5,29,"36",5,1,2,1,13,46,7.939000,2
6627,4,0,,0,,,2096,37,8,461,"Catburg",37,"F",0,0,0,39,28740.000000,"S",5,29,"36",5,1,2,1,13,46,7.939000,2
6628,2,0,,0,,,2097,46,13,0,"Princeton",46,"M",0,0,0,49,28674.000000,"S",3,35,"48",3,0,0,0,5,44,0.000000,2
6632,2,0,,0,,,2098,47,14,102,"Ravensville",47,"F",0,0,0,45,28708.000000,"M",3,37,"48",4,2,3,1,14,39,12.960700,3
6632,3,0,,0,,,2099,47,14,102,"Ravensville",47,"F",0,0,0,45,28708.000000,"M",3,37,"48",4,2,3,1,14,39,12.960700,3
6633,3,0,,0,,,2100,37,5,0,"Catburg",37,"F",0,0,0,45,28708.000000,"U",3,-5,"0",4,0,0,0,14,39,0.000000,3
6633,2,0,,0,,,2101,37,5,0,"Catburg",37,"F",0,0,0,45,28708.000000,"U",3,-5,"0",4,0,0,0,14,39,0.000000,3
6644,4,0,,0,,,2102,42,16,614,"Princeton",42,"F",0,0,0,39,28742.000000,"U",4,21,"24",5,0,2,2,15,45,12.048000,2
6644,3,0,,0,,,2103,42,16,614,"Princeton",42,"F",0,0,0,39,28742.000000,"U",4,21,"24",5,0,2,2,15,45,12.048000,2
6648,2,0,,0,,,2104,51,20,0,"Kingsville",51,"M",0,0,0,52,28653.000000,"M",3,26,"36",3,0,0,0,9,38,0.000000,1
6648,3,0,,0,,,2105,51,20,0,"Kingsville",51,"M",0,0,0,52,28653.000000,"M",3,26,"36",3,0,0,0,9,38,0.000000,1
6650,2,0,,0,,,2106,42,15,0,"Catburg",42,"M",0,0,0,64,28698.000000,"S",5,30,"36",1,0,0,0,5,29,0.000000,3
6653,2,0,,0,,,2107,56,23,0,"Princeton",56,"F",0,0,0,63,28696.000000,"M",1,33,"36",1,2,0,0,6,30,0.000000,2
6654,2,0,,0,,,2108,20,0,123,"Princeton",20,"F",0,0,0,56,28672.000000,"S",7,18,"24",2,1,2,1,10,32,7.385670,3
6658,3,0,,0,,,2109,37,10,59,"Princeton",37,"F",0,0,0,60,28652.000000,"S",4,37,"48",1,0,1,1,5,33,11.025700,2
6658,2,1,2006-07-03 00:00:00,0,,421,633,37,10,59,"Princeton",37,"F",0,0,0,60,28652.000000,"S",4,37,"48",1,0,1,1,5,33,11.025700,2
6662,2,0,,0,,,2110,32,4,135,"Catburg",32,"M",0,0,0,53,28687.000000,"S",4,22,"24",2,0,2,1,9,37,9.395670,1
6662,4,0,,0,,,2111,32,4,135,"Catburg",32,"M",0,0,0,53,28687.000000,"S",4,22,"24",2,0,2,1,9,37,9.395670,1
6668,2,0,,0,,,2112,41,6,0,"Princeton",41,"M",0,0,0,56,28733.000000,"U",2,16,"24",2,0,0,0,12,30,0.000000,2
6677,2,0,,0,,,2113,67,37,249,"Kingsville",67,"F",0,0,0,57,28717.000000,"S",4,7,"12",2,1,5,2,16,26,9.315660,2
6681,2,0,,0,,,2114,34,10,0,"Ravensville",34,"M",0,0,0,58,28653.000000,"U",5,38,"48",1,0,0,0,7,34,0.000000,3
6682,4,0,,0,,,2115,38,10,197,"Kingsville",38,"F",0,0,0,57,28748.000000,"S",4,40,"48",2,0,3,2,16,26,8.379980,3
6686,2,1,2006-07-13 00:00:00,1,,421,1424,28,0,248,"Kingsville",28,"F",0,0,0,43,28708.000000,"S",6,6,"12",4,1,2,2,14,41,9.348000,2
6687,2,0,,0,,,2116,38,7,0,"Foxton",38,"M",0,0,0,43,28708.000000,"S",6,34,"36",4,3,0,0,14,41,0.000000,3
6691,2,0,,0,,,2117,34,6,0,"Kingsville",34,"M",0,0,0,64,28663.000000,"M",3,20,"24",1,1,0,0,5,30,0.000000,3
6695,2,1,2006-07-18 00:00:00,1,,421,1839,29,2,205,"Queensbury",29,"M",0,0,0,63,28652.000000,"U",4,26,"36",1,0,3,1,8,28,7.465670,1
6699,2,0,,0,,,2118,29,0,0,"Princeton",29,"M",0,0,0,49,28662.000000,"S",2,-1,"0",3,3,0,0,8,42,0.000000,2
6701,4,0,,0,,,2119,69,40,30,"Queensbury",69,"F",0,1,0,45,28680.000000,"M",1,29,"36",4,0,1,1,5,48,8.963320,2
6704,2,0,,0,,,2120,37,9,0,"Ravensville",37,"F",0,0,0,48,28717.000000,"M",2,15,"24",3,1,0,0,7,43,0.000000,3
6705,2,0,,0,,,2121,36,5,0,"Princeton",36,"F",0,0,0,68,28651.000000,"M",4,39,"48",0,1,0,0,15,16,0.000000,3
6713,2,0,,0,,,2122,39,8,0,"Kingsville",39,"M",0,0,0,59,28699.000000,"U",3,-3,"0",1,1,1,0,14,25,0.000000,2
6713,3,0,,0,,,2123,39,8,0,"Kingsville",39,"M",0,0,0,59,28699.000000,"U",3,-3,"0",1,1,1,0,14,25,0.000000,2
6714,2,0,,0,,,2124,47,14,1184,"Ravensville",47,"F",0,0,0,62,28735.000000,"U",5,35,"36",1,0,0,5,12,25,13.829500,2
6719,2,0,,0,,,2125,62,31,0,"Queensbury",62,"M",0,0,0,62,28746.000000,"M",5,-5,"0",1,1,0,0,14,22,0.000000,1
6726,3,0,,0,,,2126,43,16,0,"Ravensville",43,"M",0,0,0,59,28672.000000,"U",4,13,"24",1,4,0,0,9,30,0.000000,3
6726,2,0,,0,,,2127,43,16,0,"Ravensville",43,"M",0,0,0,59,28672.000000,"U",4,13,"24",1,4,0,0,9,30,0.000000,3
6733,2,0,,0,,,2128,45,14,0,"Catburg",45,"M",0,0,0,51,28787.000000,"M",5,9,"12",3,2,0,0,8,39,0.000000,3
6738,2,0,,0,,,2129,50,19,0,"Queensbury",50,"M",0,0,0,71,28832.000000,"S",5,26,"36",0,0,0,0,7,20,0.000000,2
6739,3,0,,0,,,2130,47,18,0,"Princeton",47,"M",0,0,0,71,28832.000000,"S",6,5,"12",0,3,0,0,7,20,0.000000,1
6739,2,0,,0,,,2131,47,18,0,"Princeton",47,"M",0,0,0,71,28832.000000,"S",6,5,"12",0,3,0,0,7,20,0.000000,1
6740,3,0,,0,,,2132,43,10,0,"Catburg",43,"F",0,0,0,54,28788.000000,"M",7,17,"24",2,1,0,0,10,34,0.000000,2
6740,2,0,,0,,,2133,43,10,0,"Catburg",43,"F",0,0,0,54,28788.000000,"M",7,17,"24",2,1,0,0,10,34,0.000000,2
6749,3,0,,0,,,2134,47,20,124,"Ravensville",47,"M",0,0,0,66,28770.000000,"S",4,9,"12",0,0,2,2,6,27,8.941330,2
6749,2,0,,0,,,2135,47,20,124,"Ravensville",47,"M",0,0,0,66,28770.000000,"S",4,9,"12",0,0,2,2,6,27,8.941330,2
6763,3,0,,0,,,2136,36,8,441,"Kingsville",36,"F",0,0,0,59,28815.000000,"M",5,5,"12",2,3,4,4,6,33,10.707700,3
6763,2,0,,0,,,2137,36,8,441,"Kingsville",36,"F",0,0,0,59,28815.000000,"M",5,5,"12",2,3,4,4,6,33,10.707700,3
6766,2,0,,0,,,2138,45,14,0,"Kingsville",45,"F",0,0,0,61,28815.000000,"U",7,25,"36",1,0,0,0,8,30,0.000000,2
6766,3,0,,0,,,2139,45,14,0,"Kingsville",45,"F",0,0,0,61,28815.000000,"U",7,25,"36",1,0,0,0,8,30,0.000000,2
6770,2,0,,0,,,2140,40,16,0,"Catburg",40,"F",0,0,0,56,28806.000000,"U",3,27,"36",2,2,0,0,12,30,0.000000,3
6771,2,1,2006-07-26 00:00:00,1,,421,2485,40,6,133,"Catburg",40,"M",0,0,0,58,28770.000000,"S",2,28,"36",2,2,5,3,10,31,10.090600,1
6772,2,0,,0,,,2141,31,4,0,"Queensbury",31,"M",0,0,0,42,28819.000000,"S",4,31,"36",4,0,0,0,24,33,0.000000,2
6776,2,0,,0,,,2142,33,4,0,"Foxton",33,"F",0,0,0,55,28869.000000,"U",7,29,"36",2,2,0,0,5,38,0.000000,2
6782,2,0,,0,,,2143,36,5,0,"Foxton",36,"F",0,0,0,64,28876.000000,"S",6,-1,"0",0,0,1,0,16,18,0.000000,3
6803,2,0,,0,,,2144,41,9,0,"Ravensville",41,"M",0,0,0,70,29040.000000,"S",5,35,"48",0,3,0,0,8,21,0.000000,1
6811,2,0,,0,,,2145,34,6,61,"Ravensville",34,"M",0,0,0,64,28952.000000,"S",7,20,"24",1,2,3,1,5,30,7.493320,2
6811,3,0,,0,,,2146,34,6,61,"Ravensville",34,"M",0,0,0,64,28952.000000,"S",7,20,"24",1,2,3,1,5,30,7.493320,2
6814,3,0,,0,,,2147,40,11,0,"Queensbury",40,"F",0,0,0,69,29014.000000,"S",7,34,"36",0,0,0,0,6,23,0.000000,3
6814,2,0,,0,,,2148,40,11,0,"Queensbury",40,"F",0,0,0,69,29014.000000,"S",7,34,"36",0,0,0,0,6,23,0.000000,3
6817,2,0,,0,,,2149,35,4,100,"Ravensville",35,"F",0,0,0,68,28962.000000,"M",2,31,"36",0,0,2,1,10,20,9.466660,1
6818,2,0,,0,,,2150,47,17,0,"Princeton",47,"M",0,0,0,68,28962.000000,"S",2,-4,"0",0,0,0,0,10,20,0.000000,1
6820,2,0,,0,,,2151,52,24,0,"Ravensville",52,"M",0,0,0,68,28962.000000,"M",1,39,"48",0,0,0,0,10,20,0.000000,1
6820,3,0,,0,,,2152,52,24,0,"Ravensville",52,"M",0,0,0,68,28962.000000,"M",1,39,"48",0,0,0,0,10,20,0.000000,1
6821,2,0,,0,,,2153,41,13,99,"Princeton",41,"F",0,0,0,60,28996.000000,"U",6,22,"24",1,0,1,1,4,34,12.099000,1
6821,1,0,,0,,,2154,41,13,99,"Princeton",41,"F",0,0,0,60,28996.000000,"U",6,22,"24",1,0,1,1,4,34,12.099000,1
6825,2,0,,0,,,2155,61,34,0,"Kingsville",61,"M",0,0,0,46,28982.000000,"U",2,16,"24",4,2,0,0,6,47,0.000000,2
6826,2,0,,0,,,2156,50,22,0,"Princeton",50,"M",0,1,0,46,28982.000000,"U",2,14,"24",4,1,0,0,6,47,0.000000,2
6834,2,0,,0,,,2157,56,28,0,"Princeton",56,"M",0,0,0,33,28991.000000,"U",4,7,"12",6,0,0,0,18,48,0.000000,1
6839,4,0,,0,,,2158,33,2,374,"Princeton",33,"F",0,1,0,62,29043.000000,"U",3,12,"24",1,7,2,1,8,28,8.849000,1
6841,1,0,,0,,,2159,28,0,154,"Kingsville",28,"M",0,0,0,46,29006.000000,"S",7,21,"24",4,0,5,3,14,38,9.547950,3
6847,4,0,,0,,,2160,20,0,100,"Foxton",20,"F",0,0,0,44,29045.000000,"S",7,12,"24",4,0,2,1,17,38,7.965670,2
6849,2,0,,0,,,2161,40,10,0,"Princeton",40,"F",0,0,0,63,29028.000000,"U",5,31,"36",1,1,0,0,6,30,0.000000,3
6854,3,0,,0,,,2162,30,4,0,"Princeton",30,"F",0,0,0,47,29032.000000,"S",5,17,"24",3,0,0,0,11,40,0.000000,1
6854,2,0,,0,,,2163,30,4,0,"Princeton",30,"F",0,0,0,47,29032.000000,"S",5,17,"24",3,0,0,0,11,40,0.000000,1
6856,2,0,,0,,,2164,46,16,212,"Kingsville",46,"F",0,0,0,60,28966.000000,"S",6,23,"36",1,3,2,1,6,32,8.822330,2
6856,3,0,,0,,,2165,46,16,212,"Kingsville",46,"F",0,0,0,60,28966.000000,"S",6,23,"36",1,3,2,1,6,32,8.822330,2
6861,3,0,,0,,,2166,34,6,0,"Foxton",34,"F",0,0,0,61,29040.000000,"S",3,-1,"0",1,0,0,0,13,25,0.000000,2
6861,2,0,,0,,,2167,34,6,0,"Foxton",34,"F",0,0,0,61,29040.000000,"S",3,-1,"0",1,0,0,0,13,25,0.000000,2
6867,1,0,,0,,,2168,42,12,50,"Kingsville",42,"F",0,0,0,41,28978.000000,"M",6,22,"24",4,2,3,1,19,38,10.982300,1
6867,3,0,,0,,,2169,42,12,50,"Kingsville",42,"F",0,0,0,41,28978.000000,"M",6,22,"24",4,2,3,1,19,38,10.982300,1
6870,2,0,,0,,,2170,18,0,0,"Catburg",18,"M",0,0,0,43,29031.000000,"S",7,24,"36",4,0,0,0,11,44,0.000000,2
6871,2,0,,0,,,2171,36,6,0,"Queensbury",36,"F",0,0,0,53,29048.000000,"U",3,-1,"0",2,2,0,0,10,35,0.000000,3
6872,2,1,2006-07-07 00:00:00,1,,421,965,35,7,138,"Ravensville",35,"M",0,0,0,70,29020.000000,"U",3,35,"36",0,0,3,2,7,21,8.604670,1
6873,2,0,,0,,,2172,40,13,0,"Princeton",40,"M",0,0,0,61,28998.000000,"M",7,9,"12",1,1,0,0,6,31,0.000000,3
6877,2,0,,0,,,2173,20,0,0,"Kingsville",20,"M",0,0,0,47,28998.000000,"S",3,26,"36",4,0,0,0,24,28,0.000000,2
6879,3,0,,0,,,2174,20,0,46,"Princeton",20,"F",0,0,0,54,28998.000000,"S",5,22,"24",2,2,5,3,10,34,14.074300,2
6879,4,0,,0,,,2175,20,0,46,"Princeton",20,"F",0,0,0,54,28998.000000,"S",5,22,"24",2,2,5,3,10,34,14.074300,2
6880,2,0,,0,,,2176,41,11,62,"Catburg",41,"M",0,0,0,55,29036.000000,"M",6,18,"24",2,4,2,1,9,35,11.192300,1
6881,2,0,,0,,,2177,17,0,0,"Princeton",17,"M",0,0,0,36,28972.000000,"S",3,37,"48",5,0,0,0,24,39,0.000000,1
6887,3,0,,0,,,2178,35,8,0,"Foxton",35,"M",0,0,0,42,29134.000000,"S",3,15,"24",4,0,0,0,15,41,0.000000,3
6887,2,0,,0,,,2179,35,8,0,"Foxton",35,"M",0,0,0,42,29134.000000,"S",3,15,"24",4,0,0,0,15,41,0.000000,3
6890,4,0,,0,,,2180,49,20,178,"Kingsville",49,"F",0,0,0,64,29056.000000,"U",5,12,"24",0,0,2,2,9,26,11.044700,2
6890,2,0,,0,,,2181,49,20,178,"Kingsville",49,"F",0,0,0,64,29056.000000,"U",5,12,"24",0,0,2,2,9,26,11.044700,2
6890,3,0,,0,,,2182,49,20,178,"Kingsville",49,"F",0,0,0,64,29056.000000,"U",5,12,"24",0,0,2,2,9,26,11.044700,2
6895,2,0,,0,,,2183,48,18,166,"Queensbury",48,"M",0,0,0,60,29061.000000,"U",4,22,"24",1,1,3,2,5,34,8.855990,1
6896,2,0,,0,,,2184,60,29,0,"Foxton",60,"M",0,0,0,60,29061.000000,"M",3,26,"36",1,2,0,0,5,34,0.000000,2
6899,2,0,,0,,,2185,38,8,0,"Kingsville",38,"M",0,0,0,49,29130.000000,"S",4,30,"36",3,2,0,0,12,38,0.000000,3
6899,3,0,,0,,,2186,38,8,0,"Kingsville",38,"M",0,0,0,49,29130.000000,"S",4,30,"36",3,2,0,0,12,38,0.000000,3
6905,2,0,,0,,,2187,41,12,50,"Queensbury",41,"M",0,0,0,45,29089.000000,"S",6,26,"36",4,0,2,1,9,44,8.016660,1
6906,4,0,,0,,,2188,40,9,23,"Ravensville",40,"M",0,0,0,69,29072.000000,"U",5,40,"48",0,0,2,1,6,24,12.753300,3
6906,2,1,2006-07-08 00:00:00,0,,183,1005,40,9,23,"Ravensville",40,"M",0,0,0,69,29072.000000,"U",5,40,"48",0,0,2,1,6,24,12.753300,3
6909,2,0,,0,,,2189,58,28,91,"Queensbury",58,"M",0,0,0,52,29103.000000,"M",1,39,"48",3,2,5,3,9,38,10.623800,1
6909,3,0,,0,,,2190,58,28,91,"Queensbury",58,"M",0,0,0,52,29103.000000,"M",1,39,"48",3,2,5,3,9,38,10.623800,1
6910,2,0,,0,,,2191,27,0,26,"Ravensville",27,"M",0,0,0,52,29103.000000,"S",2,12,"24",3,1,2,1,9,38,7.424990,2
6910,4,0,,0,,,2192,27,0,26,"Ravensville",27,"M",0,0,0,52,29103.000000,"S",2,12,"24",3,1,2,1,9,38,7.424990,2
6920,2,0,,0,,,2193,31,2,239,"Princeton",31,"M",0,0,0,55,29088.000000,"S",7,12,"24",2,0,3,1,5,39,0.000000,1
